Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
2006.0,4.8,Hybrid,Automatic,92943.0,Like New,50000-60000,Focus
2016.0,5.7,Diesel,Automatic,218188.0,New,50000-60000,CR-V
2019.0,4.4,Electric,Automatic,148188.0,Used,50000-60000,Model X
2023.0,2.8,Hybrid,Automatic,36744.0,Like New,20000-30000,Accord
2017.0,5.7,Diesel,Automatic,124697.0,Used,40000-50000,Civic
2021.0,2.4,Diesel,Manual,116072.0,New,60000-70000,C-Class
2011.0,4.5,Electric,Automatic,169123.0,Used,50000-60000,Q5
2008.0,4.8,Electric,Automatic,7176.0,New,10000-20000,X3
2004.0,5.6,Hybrid,Automatic,252365.0,New,20000-30000,RAV4
2009.0,2.0,Hybrid,Manual,149748.0,Used,30000-40000,Fiesta
2003.0,5.0,Electric,Automatic,45177.0,New,40000-50000,A4
2004.0,4.7,Petrol,Manual,110623.0,Like New,60000-70000,Corolla
2010.0,2.9,Diesel,Automatic,120179.0,Used,20000-30000,Model Y
2020.0,2.4,Petrol,Manual,247439.0,Like New,0-10000,Model X
2023.0,2.5,Diesel,Manual,120403.0,New,40000-50000,A4
2009.0,5.9,Hybrid,Manual,95287.0,New,40000-50000,A4
2007.0,4.2,Hybrid,Automatic,119574.0,Like New,50000-60000,Fiesta
2001.0,4.6,Petrol,Manual,256463.0,Like New,80000-90000,X5
2022.0,5.9,Hybrid,Automatic,121509.0,New,80000-90000,CR-V
2007.0,2.9,Electric,Manual,248505.0,Like New,10000-20000,Model Y
2015.0,5.0,Electric,Manual,192589.0,Used,90000-100000,E-Class
2021.0,3.2,Petrol,Automatic,289531.0,New,10000-20000,5 Series
2004.0,5.3,Petrol,Manual,4090.0,Used,60000-70000,GLA
2002.0,1.9,Diesel,Manual,3743.0,New,60000-70000,Mustang
2011.0,5.7,Hybrid,Automatic,30924.0,Used,60000-70000,Fiesta
2012.0,2.1,Diesel,Automatic,141268.0,Used,30000-40000,Fiesta
2012.0,2.6,Diesel,Automatic,105312.0,Like New,30000-40000,RAV4
2009.0,4.8,Electric,Manual,216249.0,New,50000-60000,E-Class
2003.0,3.0,Electric,Manual,224090.0,Like New,20000-30000,5 Series
2008.0,4.0,Electric,Manual,229602.0,Like New,0-10000,X3
2021.0,3.2,Electric,Manual,103976.0,New,50000-60000,A4
2022.0,2.1,Electric,Automatic,113566.0,New,60000-70000,Model X
2001.0,1.3,Hybrid,Manual,257443.0,New,10000-20000,A3
2018.0,2.5,Electric,Automatic,119968.0,New,80000-90000,Focus
2000.0,3.4,Electric,Manual,61600.0,Like New,10000-20000,X5
2006.0,1.8,Electric,Automatic,50022.0,New,80000-90000,GLA
2016.0,2.8,Petrol,Manual,134271.0,New,40000-50000,Focus
2002.0,3.0,Hybrid,Manual,123323.0,New,50000-60000,Prius
2019.0,1.3,Hybrid,Automatic,186110.0,Used,90000-100000,A3
2019.0,3.9,Diesel,Manual,120278.0,Used,30000-40000,Explorer
2020.0,5.4,Diesel,Automatic,270041.0,Used,20000-30000,Explorer
2002.0,1.8,Electric,Manual,64541.0,Used,40000-50000,Corolla
2002.0,4.0,Petrol,Manual,106968.0,Like New,20000-30000,CR-V
2016.0,4.3,Diesel,Automatic,14892.0,Like New,50000-60000,5 Series
2006.0,3.1,Diesel,Manual,24815.0,New,30000-40000,GLC
2013.0,4.5,Electric,Automatic,278411.0,Like New,80000-90000,Model X
2017.0,3.5,Diesel,Manual,114463.0,New,0-10000,A3
2012.0,1.0,Diesel,Manual,190732.0,New,80000-90000,Fiesta
2019.0,4.5,Hybrid,Manual,196599.0,Used,30000-40000,Prius
2019.0,4.3,Petrol,Manual,194451.0,Used,30000-40000,Camry
2020.0,1.2,Hybrid,Manual,172343.0,Used,40000-50000,5 Series
2017.0,2.8,Diesel,Manual,138307.0,Like New,60000-70000,Fit
2003.0,5.9,Hybrid,Automatic,88757.0,New,40000-50000,Model S
2000.0,3.1,Hybrid,Manual,296753.0,Used,60000-70000,3 Series
2017.0,3.5,Diesel,Manual,254200.0,New,10000-20000,Fiesta
2000.0,5.5,Electric,Manual,23645.0,New,90000-100000,5 Series
2012.0,4.6,Diesel,Automatic,195630.0,Like New,70000-80000,GLC
2019.0,5.0,Diesel,Manual,269915.0,Used,70000-80000,Camry
2022.0,5.3,Diesel,Manual,151460.0,Used,50000-60000,Q5
2010.0,3.4,Petrol,Automatic,57042.0,New,20000-30000,Model 3
2008.0,2.9,Electric,Manual,196945.0,Like New,0-10000,Fiesta
2008.0,5.8,Petrol,Automatic,47024.0,Used,80000-90000,GLC
2000.0,1.4,Hybrid,Automatic,56965.0,New,30000-40000,X3
2016.0,5.3,Petrol,Automatic,272201.0,New,10000-20000,Model X
2021.0,3.4,Electric,Manual,224321.0,New,50000-60000,Fiesta
2001.0,1.3,Diesel,Manual,271127.0,Used,50000-60000,A4
2023.0,3.7,Petrol,Manual,19995.0,New,70000-80000,3 Series
2012.0,3.1,Hybrid,Manual,114587.0,Like New,90000-100000,Q5
2008.0,5.4,Petrol,Manual,233076.0,Like New,40000-50000,X5
2003.0,2.0,Electric,Manual,222700.0,New,40000-50000,Accord
2004.0,5.1,Petrol,Manual,38886.0,Like New,40000-50000,Focus
2010.0,3.8,Hybrid,Automatic,95149.0,Like New,80000-90000,X3
2023.0,1.3,Hybrid,Manual,94020.0,Like New,10000-20000,C-Class
2018.0,5.9,Electric,Manual,2673.0,Like New,30000-40000,Model Y
2020.0,3.6,Hybrid,Automatic,23466.0,Like New,70000-80000,Corolla
2002.0,2.5,Diesel,Manual,237626.0,Used,0-10000,GLA
2011.0,3.3,Hybrid,Manual,50406.0,New,30000-40000,C-Class
2018.0,5.3,Diesel,Manual,69284.0,Like New,60000-70000,Model X
2018.0,2.5,Petrol,Manual,235718.0,New,20000-30000,Corolla
2012.0,2.0,Diesel,Automatic,13665.0,Like New,30000-40000,GLC
2006.0,1.6,Diesel,Automatic,20641.0,Used,50000-60000,X3
2014.0,2.5,Petrol,Manual,35797.0,Used,40000-50000,X5
2022.0,4.9,Hybrid,Manual,215838.0,Like New,10000-20000,5 Series
2006.0,3.4,Diesel,Automatic,102339.0,Like New,90000-100000,RAV4
2007.0,2.1,Hybrid,Manual,113431.0,Like New,0-10000,C-Class
2004.0,1.8,Petrol,Automatic,232275.0,Used,70000-80000,Prius
2020.0,2.7,Electric,Automatic,283317.0,Used,10000-20000,X3
2013.0,5.7,Hybrid,Automatic,144294.0,New,40000-50000,Model X
2003.0,2.7,Hybrid,Manual,181136.0,Used,20000-30000,C-Class
2022.0,5.9,Electric,Manual,168082.0,Like New,10000-20000,GLA
2009.0,3.4,Electric,Manual,253301.0,New,10000-20000,Q5
2019.0,1.9,Petrol,Automatic,18095.0,Used,40000-50000,A3
2014.0,5.5,Hybrid,Manual,123554.0,Used,50000-60000,Accord
2017.0,3.3,Hybrid,Manual,234989.0,Like New,10000-20000,Explorer
2012.0,5.9,Hybrid,Manual,107181.0,Used,20000-30000,Corolla
2007.0,1.3,Diesel,Manual,222310.0,Used,40000-50000,A3
2008.0,1.5,Diesel,Manual,282744.0,Like New,20000-30000,CR-V
2015.0,4.6,Diesel,Automatic,264610.0,New,50000-60000,GLA
2018.0,2.4,Hybrid,Manual,256349.0,New,70000-80000,Civic
2015.0,1.9,Diesel,Automatic,176169.0,New,50000-60000,E-Class
2006.0,1.2,Diesel,Automatic,53276.0,New,30000-40000,Model X
2013.0,1.1,Petrol,Automatic,269072.0,Like New,20000-30000,Model 3
2013.0,4.9,Petrol,Manual,205719.0,Used,70000-80000,C-Class
2003.0,1.7,Electric,Manual,171960.0,Used,10000-20000,Explorer
2014.0,3.3,Electric,Manual,226097.0,New,40000-50000,Q7
2002.0,4.0,Electric,Automatic,174904.0,New,10000-20000,Prius
2004.0,3.1,Electric,Automatic,116196.0,New,20000-30000,Camry
2000.0,1.1,Petrol,Manual,9404.0,Used,10000-20000,X5
2002.0,4.9,Petrol,Automatic,209190.0,Used,80000-90000,E-Class
2014.0,1.1,Petrol,Manual,113187.0,New,70000-80000,Prius
2023.0,4.8,Diesel,Manual,27684.0,Like New,50000-60000,Fiesta
2007.0,5.5,Diesel,Manual,68591.0,Used,20000-30000,GLA
2003.0,3.2,Electric,Manual,208794.0,Used,50000-60000,Fiesta
2001.0,3.7,Diesel,Manual,264826.0,New,50000-60000,RAV4
2023.0,3.4,Hybrid,Manual,111186.0,Like New,60000-70000,Corolla
2023.0,2.9,Petrol,Manual,243181.0,New,10000-20000,3 Series
2009.0,5.4,Electric,Automatic,21832.0,New,90000-100000,Prius
2003.0,5.5,Electric,Manual,16997.0,Like New,40000-50000,GLC
2002.0,2.7,Hybrid,Automatic,296784.0,Like New,90000-100000,Model Y
2001.0,4.1,Diesel,Automatic,40491.0,Like New,0-10000,E-Class
2016.0,5.6,Electric,Manual,63043.0,Used,20000-30000,E-Class
2022.0,5.8,Diesel,Automatic,128568.0,New,10000-20000,3 Series
2020.0,3.5,Diesel,Automatic,72725.0,Used,70000-80000,3 Series
2023.0,3.3,Hybrid,Automatic,128131.0,Like New,30000-40000,RAV4
2019.0,2.4,Electric,Manual,45520.0,Used,80000-90000,Fit
2012.0,1.7,Diesel,Manual,64442.0,Like New,60000-70000,5 Series
2004.0,3.9,Hybrid,Manual,261025.0,New,60000-70000,Camry
2020.0,2.4,Hybrid,Manual,152842.0,New,70000-80000,CR-V
2008.0,2.4,Diesel,Automatic,178570.0,New,60000-70000,Corolla
2021.0,3.0,Hybrid,Automatic,123447.0,Used,40000-50000,RAV4
2005.0,6.0,Diesel,Manual,61477.0,New,60000-70000,Corolla
2009.0,3.9,Petrol,Automatic,177561.0,New,30000-40000,GLA
2007.0,1.4,Hybrid,Automatic,290534.0,Used,90000-100000,Camry
2006.0,1.8,Petrol,Automatic,10247.0,New,0-10000,Q7
2006.0,3.2,Diesel,Manual,200123.0,New,30000-40000,3 Series
2005.0,3.6,Diesel,Manual,190791.0,New,10000-20000,Accord
2020.0,2.3,Diesel,Manual,207358.0,Used,10000-20000,GLA
2019.0,2.6,Petrol,Automatic,291727.0,Like New,80000-90000,Model S
2002.0,1.4,Diesel,Automatic,139148.0,Like New,90000-100000,Accord
2018.0,2.5,Hybrid,Manual,146123.0,Like New,70000-80000,E-Class
2021.0,5.8,Electric,Manual,28670.0,New,90000-100000,Model Y
2014.0,5.7,Electric,Automatic,10236.0,New,20000-30000,Civic
2003.0,2.7,Hybrid,Manual,35568.0,Used,10000-20000,E-Class
2011.0,3.9,Electric,Manual,107327.0,Like New,50000-60000,Accord
2005.0,5.5,Petrol,Automatic,255745.0,New,80000-90000,Fit
2003.0,5.1,Diesel,Manual,125721.0,New,90000-100000,CR-V
2014.0,5.7,Diesel,Automatic,259291.0,Used,60000-70000,CR-V
2004.0,1.8,Petrol,Automatic,55904.0,Used,30000-40000,X3
2012.0,5.8,Petrol,Automatic,278252.0,Like New,40000-50000,Camry
2022.0,3.7,Hybrid,Manual,264997.0,Like New,70000-80000,Fiesta
2017.0,1.1,Petrol,Automatic,266320.0,New,80000-90000,A4
2004.0,2.3,Electric,Manual,100459.0,New,20000-30000,Explorer
2015.0,3.2,Hybrid,Automatic,185922.0,New,90000-100000,Mustang
2018.0,4.5,Hybrid,Manual,137901.0,New,80000-90000,E-Class
2013.0,4.7,Hybrid,Automatic,123225.0,New,0-10000,RAV4
2015.0,6.0,Petrol,Automatic,235847.0,Like New,10000-20000,GLA
2014.0,2.4,Hybrid,Manual,221738.0,New,50000-60000,Corolla
2021.0,3.7,Petrol,Automatic,110893.0,New,40000-50000,Model S
2003.0,3.7,Petrol,Manual,242726.0,Used,70000-80000,Model X
2015.0,1.8,Diesel,Automatic,181880.0,Like New,60000-70000,Civic
2023.0,5.9,Diesel,Manual,6611.0,Like New,60000-70000,3 Series
2021.0,5.3,Hybrid,Automatic,247524.0,Used,20000-30000,CR-V
2020.0,3.5,Diesel,Automatic,295187.0,Used,50000-60000,X3
2021.0,4.0,Electric,Manual,136343.0,New,20000-30000,E-Class
2020.0,2.1,Electric,Automatic,190191.0,New,10000-20000,X3
2007.0,3.7,Petrol,Manual,142645.0,Like New,50000-60000,GLA
2015.0,3.6,Electric,Manual,286608.0,Like New,20000-30000,Mustang
2022.0,6.0,Hybrid,Automatic,249220.0,New,30000-40000,Model 3
2009.0,4.1,Diesel,Automatic,118523.0,Like New,20000-30000,Model 3
2009.0,2.9,Electric,Manual,20662.0,Like New,30000-40000,Explorer
2001.0,4.9,Electric,Automatic,280372.0,Like New,40000-50000,X3
2008.0,1.9,Hybrid,Manual,60721.0,New,70000-80000,3 Series
2016.0,2.9,Petrol,Automatic,138458.0,Like New,0-10000,GLC
2010.0,2.7,Hybrid,Manual,269006.0,New,90000-100000,Fit
2009.0,3.2,Petrol,Manual,40108.0,Used,0-10000,C-Class
2016.0,3.4,Petrol,Manual,244437.0,Like New,80000-90000,Model Y
2003.0,5.0,Electric,Manual,237011.0,New,50000-60000,Focus
2015.0,3.9,Electric,Automatic,158273.0,Like New,10000-20000,Model S
2019.0,2.7,Diesel,Manual,49966.0,New,50000-60000,Camry
2020.0,2.2,Petrol,Automatic,272530.0,Used,80000-90000,Accord
2004.0,2.1,Petrol,Manual,77228.0,Used,50000-60000,C-Class
2005.0,3.5,Hybrid,Manual,146297.0,Used,40000-50000,Focus
2016.0,2.3,Diesel,Manual,43021.0,Like New,80000-90000,Fit
2000.0,1.0,Diesel,Manual,149333.0,Like New,90000-100000,E-Class
2018.0,4.2,Diesel,Manual,252646.0,Used,60000-70000,X5
2003.0,3.6,Hybrid,Manual,86755.0,Used,80000-90000,Model Y
2016.0,3.2,Petrol,Manual,66330.0,New,60000-70000,3 Series
2008.0,5.8,Petrol,Manual,178438.0,New,70000-80000,A3
2023.0,3.9,Petrol,Automatic,45313.0,Used,70000-80000,Prius
2007.0,1.7,Diesel,Manual,232783.0,Like New,30000-40000,Focus
2014.0,3.8,Electric,Automatic,289176.0,Used,50000-60000,Civic
2006.0,5.3,Hybrid,Manual,148430.0,New,60000-70000,Focus
2005.0,3.9,Hybrid,Manual,28365.0,New,30000-40000,Model Y
2000.0,4.6,Diesel,Manual,275333.0,New,30000-40000,GLC
2014.0,2.9,Electric,Manual,7248.0,New,70000-80000,3 Series
2022.0,1.5,Petrol,Manual,4369.0,New,60000-70000,Q7
2006.0,3.3,Diesel,Manual,290749.0,New,10000-20000,A3
2016.0,3.0,Hybrid,Automatic,171955.0,Used,80000-90000,Model X
2001.0,5.3,Hybrid,Automatic,33055.0,New,80000-90000,Q5
2008.0,2.2,Hybrid,Automatic,199803.0,New,40000-50000,Model 3
2008.0,5.8,Petrol,Automatic,269594.0,New,20000-30000,Focus
2012.0,5.8,Hybrid,Automatic,133997.0,New,90000-100000,5 Series
2005.0,2.2,Petrol,Manual,50272.0,Used,80000-90000,Civic
2005.0,2.7,Petrol,Manual,5310.0,Like New,20000-30000,GLA
2019.0,5.5,Petrol,Manual,31817.0,Like New,10000-20000,Fit
2019.0,5.8,Diesel,Manual,215888.0,Like New,40000-50000,Mustang
2002.0,2.6,Electric,Automatic,215155.0,New,20000-30000,Q7
2016.0,3.6,Hybrid,Automatic,207382.0,Like New,50000-60000,Corolla
2016.0,4.4,Diesel,Manual,15457.0,Like New,40000-50000,Explorer
2011.0,2.4,Hybrid,Manual,42311.0,Used,80000-90000,Mustang
2015.0,4.7,Petrol,Manual,151958.0,Used,40000-50000,X5
2014.0,1.3,Diesel,Automatic,123573.0,Used,50000-60000,Accord
2022.0,2.9,Petrol,Manual,164334.0,New,30000-40000,Focus
2000.0,2.8,Hybrid,Automatic,263272.0,New,30000-40000,A3
2016.0,2.6,Electric,Manual,79522.0,Used,80000-90000,A3
2002.0,3.5,Petrol,Automatic,163394.0,Like New,30000-40000,E-Class
2014.0,2.6,Electric,Automatic,48929.0,Used,80000-90000,Model 3
2003.0,2.0,Petrol,Manual,81696.0,New,10000-20000,Model 3
2003.0,2.5,Diesel,Automatic,271952.0,Used,10000-20000,Corolla
2017.0,5.9,Petrol,Automatic,95148.0,Like New,90000-100000,Model X
2016.0,3.1,Diesel,Manual,283869.0,New,50000-60000,5 Series
2018.0,3.2,Petrol,Automatic,220026.0,Like New,70000-80000,Camry
2010.0,3.9,Petrol,Manual,83576.0,Like New,20000-30000,C-Class
2019.0,5.9,Hybrid,Automatic,20557.0,New,20000-30000,A4
2007.0,4.4,Electric,Manual,271142.0,Used,30000-40000,Fit
2013.0,4.6,Electric,Automatic,36080.0,Like New,40000-50000,A3
2000.0,4.0,Petrol,Automatic,258815.0,Like New,0-10000,X5
2013.0,1.4,Petrol,Manual,188869.0,Like New,40000-50000,Q5
2001.0,4.4,Petrol,Automatic,146874.0,Used,70000-80000,5 Series
2022.0,1.3,Diesel,Automatic,42407.0,Like New,80000-90000,3 Series
2003.0,4.0,Diesel,Automatic,120283.0,Like New,70000-80000,X5
2023.0,4.7,Hybrid,Manual,13338.0,Used,70000-80000,GLC
2005.0,5.2,Electric,Manual,149967.0,New,50000-60000,X3
2000.0,1.2,Electric,Automatic,178982.0,New,70000-80000,CR-V
2016.0,5.2,Hybrid,Automatic,109367.0,Like New,20000-30000,Camry
2007.0,3.3,Electric,Manual,117486.0,New,20000-30000,Fiesta
2018.0,2.1,Hybrid,Manual,214209.0,Used,90000-100000,Corolla
2020.0,1.7,Petrol,Automatic,256055.0,Like New,0-10000,3 Series
2000.0,5.8,Electric,Automatic,136421.0,Like New,10000-20000,Fit
2004.0,1.4,Petrol,Automatic,153535.0,Like New,50000-60000,Q5
2015.0,2.0,Diesel,Automatic,74935.0,New,70000-80000,Fit
2005.0,2.7,Electric,Manual,189864.0,New,50000-60000,X3
2007.0,4.1,Diesel,Automatic,275830.0,New,30000-40000,Civic
2012.0,3.7,Electric,Automatic,63528.0,Like New,90000-100000,Model S
2015.0,1.6,Petrol,Manual,99811.0,Used,70000-80000,Fit
2002.0,2.4,Hybrid,Manual,284931.0,Like New,80000-90000,3 Series
2018.0,2.2,Petrol,Automatic,188499.0,Used,0-10000,E-Class
2011.0,2.1,Petrol,Manual,260141.0,Like New,20000-30000,Model S
2015.0,3.1,Petrol,Automatic,104887.0,Used,40000-50000,Accord
2010.0,4.5,Electric,Automatic,61086.0,Like New,20000-30000,Mustang
2009.0,2.1,Hybrid,Manual,255494.0,Like New,10000-20000,Focus
2019.0,2.8,Diesel,Manual,63308.0,Used,20000-30000,CR-V
2003.0,3.0,Petrol,Automatic,277941.0,Used,50000-60000,E-Class
2011.0,5.9,Electric,Manual,267446.0,Used,70000-80000,Q7
2022.0,5.8,Diesel,Automatic,38059.0,Used,70000-80000,X3
2001.0,5.0,Petrol,Automatic,131980.0,Used,0-10000,Explorer
2023.0,2.2,Diesel,Automatic,191324.0,Used,40000-50000,Q7
2018.0,2.6,Diesel,Automatic,276383.0,Used,40000-50000,Q7
2004.0,2.3,Diesel,Automatic,27313.0,Like New,40000-50000,Model Y
2007.0,3.5,Hybrid,Automatic,42103.0,Used,50000-60000,RAV4
2006.0,4.9,Hybrid,Manual,179480.0,Used,80000-90000,Focus
2023.0,5.2,Electric,Automatic,126228.0,Like New,60000-70000,X3
2022.0,2.8,Hybrid,Automatic,91665.0,New,80000-90000,C-Class
2002.0,4.4,Diesel,Manual,272678.0,New,60000-70000,Model X
2017.0,2.6,Hybrid,Automatic,279333.0,Used,80000-90000,CR-V
2022.0,4.5,Petrol,Manual,273111.0,New,50000-60000,C-Class
2018.0,1.0,Hybrid,Manual,213063.0,New,70000-80000,GLC
2018.0,3.0,Hybrid,Automatic,270804.0,Used,0-10000,Fit
2017.0,2.6,Diesel,Automatic,129909.0,New,70000-80000,Model 3
2019.0,4.5,Hybrid,Automatic,140688.0,Used,90000-100000,A4
2015.0,4.8,Diesel,Manual,75976.0,Like New,70000-80000,A4
2007.0,2.5,Hybrid,Manual,233208.0,Like New,0-10000,C-Class
2000.0,5.1,Hybrid,Automatic,179810.0,New,40000-50000,A3
2016.0,2.5,Electric,Manual,275251.0,Like New,80000-90000,Corolla
2011.0,3.2,Hybrid,Automatic,192476.0,Like New,90000-100000,E-Class
2020.0,4.6,Diesel,Automatic,94182.0,Like New,40000-50000,C-Class
2010.0,4.5,Diesel,Manual,243153.0,Like New,80000-90000,5 Series
2004.0,5.9,Petrol,Automatic,278098.0,Used,80000-90000,Q5
2011.0,2.1,Petrol,Manual,279087.0,Used,10000-20000,Model X
2016.0,4.3,Electric,Manual,40725.0,New,80000-90000,C-Class
2005.0,4.0,Diesel,Automatic,10110.0,Like New,30000-40000,Model X
2000.0,5.6,Diesel,Manual,278606.0,Like New,60000-70000,Corolla
2004.0,1.8,Diesel,Automatic,185153.0,Like New,50000-60000,X5
2004.0,3.8,Diesel,Automatic,182296.0,Used,70000-80000,Model 3
2021.0,2.4,Petrol,Automatic,113394.0,Like New,40000-50000,E-Class
2023.0,3.4,Electric,Automatic,148940.0,Used,80000-90000,RAV4
2000.0,2.7,Petrol,Manual,22222.0,New,80000-90000,Explorer
2017.0,3.9,Petrol,Automatic,79794.0,Used,70000-80000,Corolla
2015.0,5.4,Electric,Manual,63924.0,Like New,40000-50000,Corolla
2008.0,3.8,Hybrid,Manual,99854.0,Used,0-10000,3 Series
2018.0,4.2,Hybrid,Manual,260038.0,Used,50000-60000,Civic
2021.0,3.6,Petrol,Manual,243815.0,New,90000-100000,Mustang
2004.0,1.3,Hybrid,Manual,233127.0,New,20000-30000,A3
2001.0,2.2,Diesel,Automatic,141295.0,New,90000-100000,Q7
2014.0,3.5,Electric,Manual,179238.0,New,80000-90000,Model Y
2003.0,1.9,Diesel,Automatic,274805.0,Used,60000-70000,3 Series
2000.0,3.5,Hybrid,Manual,146663.0,New,60000-70000,X5
2012.0,2.6,Diesel,Automatic,186307.0,New,70000-80000,A3
2019.0,2.3,Hybrid,Automatic,270114.0,Like New,40000-50000,Model X
2021.0,3.3,Petrol,Manual,47922.0,Like New,80000-90000,Model Y
2014.0,5.6,Electric,Manual,120926.0,Used,70000-80000,Explorer
2022.0,5.3,Petrol,Manual,19416.0,New,80000-90000,Civic
2013.0,4.5,Diesel,Manual,13672.0,Used,10000-20000,Explorer
2022.0,1.5,Diesel,Automatic,128145.0,Used,10000-20000,GLA
2018.0,4.9,Hybrid,Automatic,178068.0,Like New,80000-90000,C-Class
2021.0,5.0,Petrol,Automatic,64.0,New,20000-30000,Accord
2023.0,4.8,Petrol,Automatic,68835.0,New,60000-70000,A3
2019.0,1.6,Petrol,Manual,201457.0,Used,40000-50000,CR-V
2023.0,4.2,Petrol,Manual,247795.0,New,0-10000,X3
2017.0,5.2,Hybrid,Automatic,116916.0,Like New,0-10000,C-Class
2009.0,3.9,Electric,Manual,195346.0,Like New,80000-90000,Corolla
2008.0,4.2,Petrol,Automatic,273010.0,New,60000-70000,Prius
2007.0,3.3,Hybrid,Manual,3889.0,New,50000-60000,Q7
2009.0,3.6,Electric,Manual,118194.0,Like New,90000-100000,5 Series
2016.0,1.2,Electric,Manual,124714.0,New,20000-30000,Explorer
2001.0,4.2,Hybrid,Manual,31335.0,Used,20000-30000,5 Series
2005.0,1.4,Petrol,Manual,50547.0,New,70000-80000,Corolla
2004.0,3.2,Electric,Automatic,157234.0,Used,70000-80000,Prius
2008.0,2.5,Petrol,Automatic,220521.0,New,40000-50000,E-Class
2004.0,3.7,Petrol,Manual,155759.0,New,90000-100000,X3
2017.0,1.7,Diesel,Automatic,273139.0,Like New,90000-100000,3 Series
2019.0,4.5,Petrol,Manual,2631.0,Used,0-10000,Prius
2008.0,5.0,Diesel,Manual,137039.0,Like New,20000-30000,Explorer
2016.0,1.8,Electric,Manual,64471.0,New,80000-90000,Q7
2016.0,1.5,Hybrid,Manual,299260.0,Like New,30000-40000,Model Y
2011.0,1.7,Diesel,Automatic,133014.0,New,10000-20000,Q7
2006.0,5.4,Hybrid,Manual,47664.0,New,70000-80000,X3
2002.0,3.6,Electric,Automatic,159141.0,New,40000-50000,Q7
2009.0,3.3,Petrol,Manual,87342.0,Used,50000-60000,Corolla
2002.0,4.2,Hybrid,Automatic,113926.0,Used,60000-70000,X3
2015.0,5.3,Electric,Manual,213053.0,Like New,50000-60000,X3
2001.0,5.1,Petrol,Manual,17878.0,New,20000-30000,Model X
2023.0,4.1,Electric,Automatic,83100.0,Like New,30000-40000,Model X
2009.0,1.4,Petrol,Automatic,223059.0,Like New,60000-70000,GLC
2005.0,1.6,Diesel,Automatic,43168.0,New,90000-100000,X3
2021.0,1.2,Hybrid,Manual,250396.0,Like New,90000-100000,Focus
2022.0,1.7,Petrol,Automatic,28004.0,New,70000-80000,3 Series
2006.0,2.3,Electric,Automatic,282615.0,New,70000-80000,Civic
2014.0,2.9,Diesel,Manual,91820.0,New,80000-90000,GLA
2005.0,5.7,Petrol,Manual,191239.0,Like New,50000-60000,Civic
2019.0,4.1,Diesel,Automatic,102229.0,Like New,0-10000,Prius
2008.0,5.2,Diesel,Automatic,14568.0,Like New,70000-80000,Model 3
2019.0,1.6,Petrol,Automatic,222129.0,Like New,10000-20000,X3
2011.0,4.7,Electric,Manual,57324.0,Like New,60000-70000,Fit
2018.0,2.4,Hybrid,Manual,146539.0,Used,90000-100000,Q5
2019.0,4.2,Hybrid,Manual,75955.0,New,20000-30000,Prius
2002.0,2.7,Petrol,Manual,147748.0,New,60000-70000,Model X
2014.0,6.0,Diesel,Automatic,94791.0,New,30000-40000,Focus
2001.0,2.3,Petrol,Manual,162586.0,Used,90000-100000,E-Class
2020.0,2.4,Petrol,Automatic,22650.0,Like New,60000-70000,Q5
2001.0,5.7,Hybrid,Manual,77701.0,Like New,20000-30000,A3
2002.0,4.5,Diesel,Manual,229164.0,Like New,40000-50000,Q5
2005.0,4.6,Diesel,Automatic,80978.0,Used,10000-20000,RAV4
